id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
494054,UKR-2023-1-14117-4941,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Focus News,2023-10-12,“On the shield”: 21-year-old activist and MTR fighter Sergei Molchanov died in the Lugansk region (photo)""",Focus News,2023-10-12,“On the shield”: 21-year-old activist and MTR fighter Sergei Molchanov died in the Lugansk region (photo),Serebryansky forest in the Luhansk region.,2,Serebrianka forest,Serebryansky forest in the Luhansk region.,Luhansk oblast,Severodonetsk raion,48.954900,38.135299,POINT (38.135299 48.9549),199877,Ukraine,369,Europe,1,1,2023-10-11 00:00:00.000,2023-10-11 00:00:00.000,0,1,0,0,1,1,1,365,369
494039,UKR-2023-1-14117-4935,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-10-12,The Russians killed two and wounded four residents of Donetsk region within a day""",Ukrinform,2023-10-12,The Russians killed two and wounded four residents of Donetsk region within a day,Ukraine (acting head of the Donetsk regional military administration Ihor Moroz),1,Ocheretyne village,Ocheretyny,Donetsk oblast,Pokrovsk raion,48.243849,37.612020,POINT (37.61202 48.243849),199156,Ukraine,369,Europe,1,1,2023-10-11 00:00:00.000,2023-10-11 00:00:00.000,0,0,1,0,1,1,1,365,369
494001,UKR-2023-1-14117-4894,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""Ukrinform,2023-10-11,The invaders shelled the community in Zaporizhzhia, one person was killed"";""Ukrinform,2023-10-12,Yesterday, the enemy shelled 27 settlements in Zaporozhye, one person was killed""",Ukrinform;Ukrinform,2023-10-11;2023-10-12,"The invaders shelled the community in Zaporizhzhia, one person was killed;Yesterday, the enemy shelled 27 settlements in Zaporozhye, one person was killed",Ukraine (Zaporizhia Regional Prosecutor's Office),3,Polohy raion,"Privitny, Shirokivka tergromada in Zaporizhzhia",Zaporizhzhya oblast,Polohy raion,47.500000,36.380000,POINT (36.38 47.5),198433,Ukraine,369,Europe,1,1,2023-10-11 00:00:00.000,2023-10-11 00:00:00.000,0,0,1,0,1,1,1,365,369
493990,UKR-2023-1-14117-4885,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,3,"""Ukrinform,2023-10-11,Russians shelled the gymnasium in Nikopol - two dead , people are still looking for people under the rubble"";""Ukrinform,2023-10-11,Debris clearance was completed in Nikopol, the number of dead has increased to four"";""Ukrinform,2023-10-11,In Nikopol, another body was recovered from the rubble of the gymnasium""",Ukrinform;Ukrinform;Ukrinform,2023-10-11;2023-10-11;2023-10-11,"Russians shelled the gymnasium in Nikopol - two dead , people are still looking for people under the rubble;Debris clearance was completed in Nikopol, the number of dead has increased to four;In Nikopol, another body was recovered from the rubble of the gymnasium",Ukraine (Minister of Internal Affairs Ihor Klymenko),1,Nikopol town,"Nikopol, Dnipropetrovsk region",Dnipropetrovsk oblast,Nikopol raion,47.568260,34.391260,POINT (34.39126 47.56826),198429,Ukraine,369,Europe,1,1,2023-10-11 00:00:00.000,2023-10-11 00:00:00.000,0,0,4,0,4,4,4,365,369
493991,UKR-2023-1-14117-4886,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-10-11,The enemy strikes the residential quarters of Avdiyivka - one civilian was killed , two were wounded""",Ukrinform,2023-10-11,"The enemy strikes the residential quarters of Avdiyivka - one civilian was killed , two were wounded",Ukraine (Prosecutor General's Office),1,Avdiivka town,"Avdiivka, Donetsk region",Donetsk oblast,Pokrovsk raion,48.145278,37.745000,POINT (37.745 48.145278),199156,Ukraine,369,Europe,1,1,2023-10-11 00:00:00.000,2023-10-11 00:00:00.000,0,0,1,0,1,1,1,365,369
493988,UKR-2023-1-14117-4883,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-10-11,Two men were killed in a field explosion in Kharkiv region""",Ukrinform,2023-10-11,Two men were killed in a field explosion in Kharkiv region,"Ukraine (Oleg Synegubov, the head of the Kharkiv Regional Military Administration)",2,Hrakove village,near the village of Hrakovo in the Kharkiv region,Kharkiv oblast,Chuhuiv raion,49.718850,36.815380,POINT (36.81538 49.71885),201314,Ukraine,369,Europe,1,1,2023-10-11 00:00:00.000,2023-10-11 00:00:00.000,0,0,2,0,2,2,2,365,369
494029,UKR-2023-1-14117-4900,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-10-12,Aviation of the Defense Forces carried out 12 strikes on areas where Russian troops were concentrated""",Ukrinform,2023-10-12,Aviation of the Defense Forces carried out 12 strikes on areas where Russian troops were concentrated,Ukraine (General Staff of the Armed Forces),2,Robotyne village,area west of Robotyny Zaporizhzhia region,Zaporizhzhya oblast,Polohy raion,47.443545,35.835239,POINT (35.835239 47.443545),197712,Ukraine,369,Europe,2,2,2023-10-11 00:00:00.000,2023-10-12 00:00:00.000,2,0,0,0,2,2,2,365,369
494033,UKR-2023-1-14117-4914,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-10-12,Defense forces in the Eastern direction destroyed more than 380 invaders in a day""",Ukrinform,2023-10-12,Defense forces in the Eastern direction destroyed more than 380 invaders in a day,"Ukraine (head of the press service of the eastern group of troops, Ilya Yevlash)",5,Kupyansk-Lyman frontline,Lymansk-Kupyansk direction,,,49.337121,37.878161,POINT (37.878161 49.337121),200596,Ukraine,369,Europe,2,2,2023-10-11 00:00:00.000,2023-10-12 00:00:00.000,2,0,0,0,2,214,2,365,369
494711,UKR-2023-1-14117-5085,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-10-12,In the Kherson region, an attempt by the Ukrainian Armed Forces to land on Bolshoi Potemkin Island was stopped""",ITAR-TASS,2023-10-12,"In the Kherson region, an attempt by the Ukrainian Armed Forces to land on Bolshoi Potemkin Island was stopped",representative of the operational services of the Kherson region,2,Velykyi Potomkin island,Bolshoi Potemkin Island,Kherson oblast,Kherson raion,46.577861,32.540111,POINT (32.540111 46.577861),196986,Ukraine,369,Europe,1,2,2023-10-11 00:00:00.000,2023-10-12 00:00:00.000,0,2,0,0,2,2,2,365,369
494712,UKR-2023-1-14117-5086,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-10-12,A resident of the Cossack Camps in the Kherson region died during shelling from the Ukrainian Armed Forces""",ITAR-TASS,2023-10-12,A resident of the Cossack Camps in the Kherson region died during shelling from the Ukrainian Armed Forces,a representative of the operational services of the Kherson region,1,Kozachi Laheri village,village of Cossack Camps in the Kherson region,Kherson oblast,Kherson raion,46.705380,32.981940,POINT (32.98194 46.70538),196986,Ukraine,369,Europe,1,1,2023-10-11 00:00:00.000,2023-10-11 00:00:00.000,0,0,1,0,1,1,1,365,369
494719,UKR-2023-1-14117-5091,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-10-12,The Russian Armed Forces destroyed an electronic warfare station and an ammunition depot of the Armed Forces of Ukraine in the Kherson region""",ITAR-TASS,2023-10-12,The Russian Armed Forces destroyed an electronic warfare station and an ammunition depot of the Armed Forces of Ukraine in the Kherson region,Russian Ministry of Defense.,4,Kherson oblast,Kherson region,Kherson oblast,,46.640600,32.615890,POINT (32.61589 46.6406),196986,Ukraine,369,Europe,2,2,2023-10-11 00:00:00.000,2023-10-12 00:00:00.000,0,2,0,0,2,2,2,365,369
494720,UKR-2023-1-14117-5092,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-10-12,The Armed Forces of Ukraine lost up to 340 military personnel in the Donetsk direction - Russian Defense Ministry""",ITAR-TASS,2023-10-12,The Armed Forces of Ukraine lost up to 340 military personnel in the Donetsk direction - Russian Defense Ministry,Russian Ministry of Defense.,5,Donetsk direction,Donetsk direction: areas of the settlements of Kleshcheevka and Pervomaiskoye of the Donetsk People’s Republic,Donetsk oblast,,48.500000,38.000000,POINT (38 48.5),199877,Ukraine,369,Europe,2,2,2023-10-11 00:00:00.000,2023-10-12 00:00:00.000,0,1,0,0,1,1,1,365,369
494722,UKR-2023-1-14117-5094,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-10-12,The Russian Armed Forces repelled two attacks by Ukrainian Armed Forces attack aircraft in the Rabotino area of ​​the Zaporozhye region""",ITAR-TASS,2023-10-12,The Russian Armed Forces repelled two attacks by Ukrainian Armed Forces attack aircraft in the Rabotino area of ​​the Zaporozhye region,Russian Ministry of Defense,2,Robotyne village,Rabotino area of ​​the Zaporozhye region.,Zaporizhzhya oblast,Polohy raion,47.443545,35.835239,POINT (35.835239 47.443545),197712,Ukraine,369,Europe,2,2,2023-10-11 00:00:00.000,2023-10-12 00:00:00.000,0,2,0,0,2,2,2,365,369
494723,UKR-2023-1-14117-5095,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-10-12,The Russian Armed Forces repelled three attacks by the Ukrainian Armed Forces in the Krasnolimansk direction - Russian Defense Ministry""",ITAR-TASS,2023-10-12,The Russian Armed Forces repelled three attacks by the Ukrainian Armed Forces in the Krasnolimansk direction - Russian Defense Ministry,Russian Ministry of Defense.,2,Dibrova village,"Krasnoliman direction: areas of the settlements of Yampolovka, Donetsk People’s Republic and Chervonaya Dibrova, Lugansk People’s Republic,",Luhansk oblast,Severodonetsk raion,49.000480,38.112340,POINT (38.11234 49.00048),200597,Ukraine,369,Europe,2,2,2023-10-11 00:00:00.000,2023-10-12 00:00:00.000,0,2,0,0,2,2,2,365,369
494724,UKR-2023-1-14117-5096,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-10-12,The Russian Armed Forces destroyed up to 105 Ukrainian military personnel in the Kupyansk direction - Russian Defense Ministry""",ITAR-TASS,2023-10-12,The Russian Armed Forces destroyed up to 105 Ukrainian military personnel in the Kupyansk direction - Russian Defense Ministry,Russian Ministry of Defense,5,Kupyansk-Lyman frontline,Kupyansk direction,,,49.337121,37.878161,POINT (37.878161 49.337121),200596,Ukraine,369,Europe,2,2,2023-10-11 00:00:00.000,2023-10-12 00:00:00.000,0,2,0,0,2,2,2,365,369
495194,UKR-2023-1-14117-5274,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""fallenukraineheroes.info,2023-10-19,Shapoval Yevhen Yuriyovych, Zhukovsky Oleksandr Anatoliyovych""",fallenukraineheroes.info,2023-10-19,"Shapoval Yevhen Yuriyovych, Zhukovsky Oleksandr Anatoliyovych",fallenukraineheroes.info,2,Klyshchiivka village,"near the village of Klishchiivka, Donetsk region.",Donetsk oblast,Bakhmut raion,48.530010,37.960520,POINT (37.96052 48.53001),199876,Ukraine,369,Europe,1,1,2023-10-11 00:00:00.000,2023-10-11 00:00:00.000,0,2,0,0,2,2,2,365,369
498956,UKR-2023-1-14117-6311,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Reporting from Ukraine,2023-10-14,13 Oct: MASSACRE! Russians LOSE 1’030 TROOPS, 75 TANKS & ARMORED VEHICLES IN 1 DAY | War in Ukraine""",Reporting from Ukraine,2023-10-14,"13 Oct: MASSACRE! Russians LOSE 1’030 TROOPS, 75 TANKS & ARMORED VEHICLES IN 1 DAY | War in Ukraine",Reporting from Ukraine,2,Vodyane village,Pisky-Vodiane-Sieverne,Donetsk oblast,Pokrovsk raion,48.097688,37.664988,POINT (37.664988 48.097688),199156,Ukraine,369,Europe,1,2,2023-10-11 00:00:00.000,2023-10-13 00:00:00.000,6,0,0,0,6,20,6,365,369
498950,UKR-2023-1-14117-6309,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Reporting from Ukraine,2023-10-13,12 Oct: Ukrainians UNLEASH THEIR TANKS & LEVEL WITH THE GROUND RUSSIAN DEFENSE | War in Ukraine""",Reporting from Ukraine,2023-10-13,12 Oct: Ukrainians UNLEASH THEIR TANKS & LEVEL WITH THE GROUND RUSSIAN DEFENSE | War in Ukraine,Reporting from Ukraine,1,Terrikon hill,Terrikon,Donetsk oblast,Pokrovsk raion,48.183252,37.713903,POINT (37.713903 48.183252),199156,Ukraine,369,Europe,1,2,2023-10-11 00:00:00.000,2023-10-13 00:00:00.000,15,0,0,0,15,72,15,365,369
496074,UKR-2023-1-14117-5655,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-10-24,In Poltava, three defenders were sent to their final journey""",Ukrinform,2023-10-24,"In Poltava, three defenders were sent to their final journey",Ukraine (Poltava City Council ),2,Ivanivka village,"near the settlement of Ivanovna, Kup'yansky district, Kharkiv region",Kharkiv oblast,Kupiansk raion,49.661720,37.891570,POINT (37.89157 49.66172),201316,Ukraine,369,Europe,1,1,2023-10-11 00:00:00.000,2023-10-11 00:00:00.000,0,1,0,0,1,1,1,365,369
496065,UKR-2023-1-14117-5649,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-10-24,In memory of the soldier, volunteer, musician Maksym Naumenko (""DJ"")""",Ukrinform,2023-10-24,"In memory of the soldier, volunteer, musician Maksym Naumenko (""DJ"")",Ukrinform,2,Donetsk town,near Donetsk city,Donetsk oblast,Donetsk raion,48.000000,37.805278,POINT (37.805278 48),199156,Ukraine,369,Europe,1,1,2023-10-11 00:00:00.000,2023-10-11 00:00:00.000,0,1,0,0,1,1,1,365,369
499472,UKR-2023-1-14117-6541,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Obozrevatel,2023-10-31,Warheroes of Ukraine""",Obozrevatel,2023-10-31,Warheroes of Ukraine,Obozrevatel,2,Ivanivka village,"near the village of Ivanivka, Chuguyiv District, Kharkiv Region",Kharkiv oblast,Chuhuiv raion,50.246800,37.263480,POINT (37.26348 50.2468),202035,Ukraine,369,Europe,1,1,2023-10-11 00:00:00.000,2023-10-11 00:00:00.000,0,1,0,0,1,1,1,365,369
496542,UKR-2023-1-14117-5704,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Obozrevatel,2023-10-22,He was the chief sergeant of the platoon: Oleksandr Omelchenko, a soldier from the Kyiv region, died at the front""",Obozrevatel,2023-10-22,"He was the chief sergeant of the platoon: Oleksandr Omelchenko, a soldier from the Kyiv region, died at the front",Obozrevatel,2,Vuhledar town,near the village of Vugledar in the Donetsk region.,Donetsk oblast,Volnovakha raion,47.780310,37.250640,POINT (37.25064 47.78031),198435,Ukraine,369,Europe,1,1,2023-10-11 00:00:00.000,2023-10-11 00:00:00.000,0,1,0,0,1,1,1,365,369
498982,UKR-2023-1-14117-6317,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Reporting from Ukraine,2023-10-19,18 Oct: RUSSIANS PANIC. Ukrainians Establish a BRIDGEHEAD ON THE EASTERN BANK of the Dnipro River""",Reporting from Ukraine,2023-10-19,18 Oct: RUSSIANS PANIC. Ukrainians Establish a BRIDGEHEAD ON THE EASTERN BANK of the Dnipro River,Reporting from Ukraine,2,Pishchanivka village,area around Pishchanivka and Poima,Kherson oblast,Kherson raion,46.652675,32.846000,POINT (32.846 46.652675),196986,Ukraine,369,Europe,1,3,2023-10-12 00:00:00.000,2023-10-18 00:00:00.000,14,0,0,0,14,14,6,365,369
498587,UKR-2023-1-14117-6280,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ELECTRONIC PETITIONS  Official online representation of the President of Ukraine,2023-10-31,Awarding the title of Hero of Ukraine (posthumously) to ALEXANDROV DMYTRA HENNADIYOVYCH, a soldier of the 59th Separate Motorized Infantry Brigade, born on October 9, 1997, who died on October 12, 2023. During combat missions. Near the village of Pervomaiske, Donetsk region.""",ELECTRONIC PETITIONS  Official online representation of the President of Ukraine,2023-10-31,"Awarding the title of Hero of Ukraine (posthumously) to ALEXANDROV DMYTRA HENNADIYOVYCH, a soldier of the 59th Separate Motorized Infantry Brigade, born on October 9, 1997, who died on October 12, 2023. During combat missions. Near the village of Pervomaiske, Donetsk region.",Ukraine,2,Pervomaiske village,"near the settlement of Pervomaiske, Donetsk region",Donetsk oblast,Pokrovsk raion,48.091503,37.606922,POINT (37.606922 48.091503),199156,Ukraine,369,Europe,1,1,2023-10-12 00:00:00.000,2023-10-12 00:00:00.000,0,1,0,0,1,1,1,365,369
